time, theta, alpha, low_beta, high_beta, gamma,
4475.0 ,  147.435486151 ,  125.509127261 ,  131.468132876 ,  72.5216967121 ,  144.198993427 , 
4478.0 ,  17.8781283709 ,  5.14449012046 ,  14.1535558096 ,  24.208348538 ,  19.1469984802 , 
4480.0 ,  115.480640171 ,  124.371096245 ,  131.246457655 ,  128.987486171 ,  193.110044917 , 
4481.0 ,  132.250206616 ,  139.054588426 ,  116.958505328 ,  119.259567667 ,  219.919718768 , 
4583.0 ,  217.337922162 ,  156.802977937 ,  128.21828953 ,  68.5893376789 ,  135.406472841 , 
4585.0 ,  150.315016977 ,  135.886816635 ,  114.238690389 ,  69.9239274885 ,  137.67755905 , 
4587.0 ,  17.6560403693 ,  5.74119733606 ,  14.2092979122 ,  30.6769576882 ,  23.9616927659 , 
4588.0 ,  138.853555539 ,  147.474768273 ,  120.127459852 ,  148.372537484 ,  190.332074141 , 
4590.0 ,  172.299362044 ,  136.016121123 ,  121.525953413 ,  109.882958412 ,  221.326300534 , 
4793.0 ,  256.223090995 ,  161.255021611 ,  100.181927704 ,  73.2612288985 ,  132.622181511 , 
4795.0 ,  157.104792899 ,  143.685072137 ,  97.7577454426 ,  70.8287319659 ,  126.38575915 , 
4796.0 ,  17.4095047982 ,  7.34940053729 ,  13.7641462379 ,  35.5444089142 ,  28.3630418844 , 
4798.0 ,  153.742476978 ,  169.196041386 ,  104.168823539 ,  169.812025422 ,  188.811369275 , 
4801.0 ,  222.541120222 ,  128.056186295 ,  122.565328605 ,  106.83404514 ,  217.656961665 , 
4905.0 ,  275.660111061 ,  152.454099212 ,  81.7672940932 ,  80.7575198184 ,  133.247195228 , 
4906.0 ,  160.958355022 ,  143.542722579 ,  84.5483666644 ,  76.6222222992 ,  114.739456935 , 
4907.0 ,  17.035523007 ,  9.84263628521 ,  13.288516919 ,  37.3744599448 ,  30.9326344287 , 
4909.0 ,  156.539413762 ,  182.630743304 ,  87.1532450547 ,  184.86038745 ,  189.179856226 , 
4911.0 ,  272.448976744 ,  115.740936892 ,  118.634201589 ,  106.805093993 ,  211.448359797 , 
5014.0 ,  269.320471562 ,  133.450715987 ,  76.0245587643 ,  93.3254338092 ,  136.423327603 , 
5016.0 ,  157.415844973 ,  133.701355511 ,  76.8246830093 ,  88.2419205413 ,  106.119913002 , 
5018.0 ,  16.4421820454 ,  12.8766789725 ,  13.7787313041 ,  35.8096423989 ,  30.7641571881 , 
5020.0 ,  146.704038221 ,  183.654311959 ,  72.0815418406 ,  187.34734047 ,  189.436557142 , 
5022.0 ,  310.78995146 ,  103.420105767 ,  112.365212816 ,  105.719210052 ,  204.567340668 , 
5124.0 ,  237.761326203 ,  109.105998391 ,  82.8804861319 ,  112.965419598 ,  139.799340343 , 
5126.0 ,  144.395654379 ,  115.856707352 ,  73.0908037298 ,  108.439512666 ,  102.758203606 , 
5128.0 ,  15.4116097714 ,  15.7191295638 ,  15.3479525636 ,  31.4940791242 ,  28.0813173088 , 
5130.0 ,  128.578276052 ,  172.511524067 ,  60.5391083336 ,  176.375440284 ,  187.291664056 , 
5132.0 ,  327.510358258 ,  93.0088937647 ,  102.881178254 ,  103.547548141 ,  198.41848693 , 
5235.0 ,  189.404655861 ,  83.1862041963 ,  98.6133049844 ,  137.138249743 ,  142.006835206 , 
5236.0 ,  122.300153124 ,  93.3915384547 ,  71.6313729784 ,  133.874441908 ,  104.618551394 , 
5238.0 ,  14.2626409394 ,  17.9404280373 ,  17.931570882 ,  26.0568304783 ,  24.1301784294 , 
5240.0 ,  109.559737209 ,  150.926049587 ,  54.3424316171 ,  156.250669821 ,  180.633816118 , 
5243.0 ,  319.535825053 ,  90.5545590066 ,  95.5268482282 ,  101.733051282 ,  192.696709339 , 
5345.0 ,  140.122116077 ,  61.4098440951 ,  116.971015883 ,  161.381759695 ,  142.367865828 , 
5347.0 ,  97.6922774052 ,  75.213362323 ,  70.6060179604 ,  158.517849575 ,  109.534505291 , 
5349.0 ,  13.1353689644 ,  18.9884388636 ,  20.7589863742 ,  20.7396272339 ,  20.4034302559 , 
5350.0 ,  95.2920833592 ,  126.939871566 ,  54.675546084 ,  133.861159827 ,  172.259869633 , 
5352.0 ,  290.55071846 ,  100.567502387 ,  90.035253735 ,  97.9531829708 ,  188.381213919 , 
5555.0 ,  101.691012336 ,  47.1107247011 ,  133.210361762 ,  178.49359557 ,  140.924485783 , 
5557.0 ,  76.5925618696 ,  65.2880324286 ,  72.5623925826 ,  174.82103539 ,  114.047099424 , 
5560.0 ,  12.4286996002 ,  18.6985738181 ,  22.8660701484 ,  16.5759250597 ,  18.1314674984 , 
5562.0 ,  92.6525011684 ,  106.649395315 ,  60.4590894244 ,  119.846001615 ,  166.088372536 , 
5564.0 ,  250.390860038 ,  125.81895817 ,  91.1995413248 ,  95.9333008593 ,  185.636023896 , 
5667.0 ,  82.5106713817 ,  40.3603298824 ,  136.612056006 ,  184.119727198 ,  138.289475443 , 
5668.0 ,  63.5575276527 ,  67.382075724 ,  73.6948336356 ,  176.480422748 ,  115.286948735 , 
5670.0 ,  12.3677682574 ,  17.1887290498 ,  23.3484531747 ,  13.6156966091 ,  17.6115672334 , 
5672.0 ,  97.8733616288 ,  95.8207194294 ,  72.5681393475 ,  116.38666826 ,  165.418117484 , 
5674.0 ,  210.593130368 ,  157.915377533 ,  98.2739020031 ,  95.109955734 ,  183.894102672 , 
5776.0 ,  84.0898366907 ,  38.3962239466 ,  129.195600251 ,  175.644394672 ,  135.979805472 , 
5778.0 ,  61.2198471576 ,  81.1318999144 ,  76.3552910661 ,  162.4908085 ,  112.243791508 , 
5780.0 ,  13.1878837512 ,  14.959844928 ,  22.1235152273 ,  11.4182755742 ,  18.260220061 , 
5782.0 ,  117.247659258 ,  93.4617336731 ,  92.6588057008 ,  122.264294888 ,  170.224100076 , 
5784.0 ,  179.236091302 ,  187.558034362 ,  108.400568066 ,  95.5040607659 ,  183.336350136 , 
5887.0 ,  104.608418526 ,  38.70125708 ,  112.645847912 ,  156.553109636 ,  135.578452915 , 
5889.0 ,  67.3776612607 ,  102.871405847 ,  77.7729809198 ,  136.294678578 ,  106.466352237 , 
5890.0 ,  14.856757425 ,  12.5906510123 ,  19.3294167428 ,  9.54282387004 ,  19.0328656484 , 
5893.0 ,  143.51515032 ,  101.547448111 ,  119.208100064 ,  130.891188648 ,  177.904877341 , 
5894.0 ,  161.996272661 ,  205.445217643 ,  118.084929929 ,  95.9792024962 ,  185.196579883 , 
5996.0 ,  136.907150701 ,  38.3430281336 ,  93.5640418935 ,  135.843643227 ,  138.539951481 , 
5998.0 ,  82.3281228324 ,  124.657684708 ,  77.4700023746 ,  106.504962522 ,  100.802174289 , 
6000.0 ,  17.1217696199 ,  10.5550181462 ,  15.9025380092 ,  7.94245330728 ,  19.2889971006 , 
6002.0 ,  179.335603635 ,  111.755131065 ,  149.071615204 ,  136.781068882 ,  183.753906375 , 
6004.0 ,  159.216248443 ,  205.345594044 ,  121.867896948 ,  95.9563393606 ,  188.948515116 , 
6106.0 ,  172.477829911 ,  40.5207513701 ,  77.6331360538 ,  119.999962792 ,  145.03256968 , 
6108.0 ,  102.72197624 ,  143.517316929 ,  71.1747227076 ,  81.2727047272 ,  97.9819284672 , 
6109.0 ,  19.5511116572 ,  9.34878359144 ,  12.5849397902 ,  6.81452862894 ,  18.9759139599 , 
6111.0 ,  214.344959893 ,  120.425467528 ,  174.836624977 ,  138.61137383 ,  183.554404717 , 
6113.0 ,  166.37538413 ,  188.602175009 ,  115.287836445 ,  94.1006467589 ,  193.713648842 , 
6315.0 ,  202.568791948 ,  44.7000179864 ,  70.2049096992 ,  113.206069741 ,  153.009240556 , 
6317.0 ,  128.965573273 ,  157.575368537 ,  63.7222317288 ,  65.3155779673 ,  99.327014763 , 
6322.0 ,  21.5002883343 ,  9.06670196224 ,  10.0598540344 ,  6.40210495994 ,  18.2664394519 , 
6324.0 ,  237.155559969 ,  122.918918936 ,  190.112524323 ,  140.196957791 ,  175.13983412 , 
6325.0 ,  177.191018579 ,  164.198846811 ,  102.771094031 ,  90.4669152342 ,  197.177858488 , 
