time, theta, alpha, low_beta, high_beta, gamma,
1777.0 ,  818.438871292 ,  1346.46234205 ,  260.61582654 ,  63.9965065024 ,  15.2373594731 , 
1779.0 ,  3316.87988981 ,  3497.09993061 ,  719.122736711 ,  111.429689682 ,  30.2075986213 , 
1784.0 ,  10085.8349729 ,  8337.5826754 ,  1143.31770975 ,  264.57951963 ,  41.3573572621 , 
1889.0 ,  2918.96209558 ,  2205.09950307 ,  772.396148524 ,  215.7031068 ,  26.3365562407 , 
1893.0 ,  250.917961595 ,  422.606111223 ,  122.502479858 ,  16.7846410085 ,  3.90715596328 , 
1896.0 ,  528.663938357 ,  945.147046312 ,  210.039021467 ,  47.2643146 ,  10.379600041 , 
1899.0 ,  2089.07902213 ,  2639.20377542 ,  535.677051356 ,  80.1540016087 ,  24.9189302322 , 
1903.0 ,  7264.4696315 ,  6501.00201402 ,  944.406083746 ,  196.131846028 ,  36.8232449742 , 
2006.0 ,  2258.39010822 ,  1860.18123553 ,  648.178669937 ,  160.151792749 ,  22.4027608318 , 
2011.0 ,  162.493979716 ,  288.621171311 ,  84.0633824399 ,  10.6267677658 ,  2.87449227726 , 
2015.0 ,  335.91980598 ,  595.524632261 ,  161.399636764 ,  40.3515601144 ,  8.66731513928 , 
2021.0 ,  1252.83588575 ,  1792.35305411 ,  358.822819724 ,  57.8788076096 ,  20.3715555521 , 
2025.0 ,  4985.91587511 ,  4548.0402472 ,  695.381604446 ,  132.968167981 ,  28.6806387684 , 
2131.0 ,  1999.2412563 ,  1543.28541396 ,  625.047427821 ,  119.558110408 ,  21.2697846038 , 
2135.0 ,  114.154787073 ,  179.614024419 ,  59.7933766791 ,  7.51283250827 ,  2.52201877296 , 
2138.0 ,  204.375624624 ,  377.574282636 ,  119.370891782 ,  40.034535848 ,  8.24123104881 , 
2141.0 ,  799.010455361 ,  1146.26994322 ,  237.621101071 ,  44.6995766124 ,  17.0169557417 , 
2145.0 ,  3527.75394077 ,  2970.21572074 ,  581.952369175 ,  95.4269089175 ,  22.5437896683 , 
2250.0 ,  2327.64205096 ,  1501.85074425 ,  765.720902437 ,  99.3976115847 ,  19.914507008 , 
2254.0 ,  96.8701064345 ,  117.600045863 ,  54.1178855229 ,  7.31000234175 ,  2.27335828992 , 
2257.0 ,  199.402132486 ,  283.884240652 ,  101.772916061 ,  50.974199897 ,  8.85988517675 , 
2260.0 ,  558.276389353 ,  820.7427795 ,  176.656570661 ,  37.1946635348 ,  13.7163592442 , 
2264.0 ,  3242.19534358 ,  2078.19979036 ,  620.796726545 ,  84.0339695129 ,  18.5001348505 , 
2369.0 ,  3442.72832289 ,  1588.03971503 ,  983.654477325 ,  103.942847105 ,  18.8942424818 , 
2373.0 ,  123.920110126 ,  97.9513679193 ,  67.3506640203 ,  9.50932374957 ,  2.3240416996 , 
2376.0 ,  339.989093866 ,  312.691821294 ,  114.147881368 ,  76.738968809 ,  9.93495525998 , 
2378.0 ,  531.297571898 ,  756.948730798 ,  185.270884741 ,  33.6098191333 ,  11.2199981681 , 
2382.0 ,  4415.34684754 ,  1742.56150573 ,  774.425803158 ,  90.6457179984 ,  14.3684669055 , 
2488.0 ,  5274.03297106 ,  1983.33494933 ,  1319.38444712 ,  133.110670672 ,  18.6945627016 , 
2492.0 ,  177.363888866 ,  110.192617269 ,  90.9636868946 ,  13.7630376538 ,  2.5108774656 , 
2495.0 ,  692.059136111 ,  429.860300125 ,  150.264636828 ,  120.810509828 ,  11.5714232777 , 
2498.0 ,  699.449074723 ,  867.681291911 ,  228.479603398 ,  34.0903145872 ,  10.322471573 , 
2502.0 ,  6351.68754559 ,  1863.9346716 ,  1014.66109786 ,  118.384423792 ,  11.7942970074 , 
2607.0 ,  7005.74893572 ,  2335.84549366 ,  1603.93928615 ,  172.111547586 ,  18.7611536579 , 
2610.0 ,  236.275634295 ,  137.416655551 ,  120.138341194 ,  19.1066656003 ,  2.78364581181 , 
2613.0 ,  1244.00183597 ,  594.3303589 ,  203.324124668 ,  176.128537226 ,  13.3899482583 , 
2616.0 ,  889.173336828 ,  993.658440096 ,  277.012521907 ,  35.4989090089 ,  9.98650913081 , 
2621.0 ,  8582.90196063 ,  2107.39232794 ,  1262.60437556 ,  154.015701407 ,  11.6171561496 , 
2728.0 ,  8510.48171399 ,  2718.85035027 ,  1922.05076849 ,  212.390068784 ,  18.5481189776 , 
2734.0 ,  281.492562994 ,  165.712740676 ,  146.301325027 ,  24.2474200555 ,  2.95620834041 , 
2738.0 ,  1944.67467914 ,  750.039835674 ,  266.035678894 ,  231.786381228 ,  15.2424901475 , 
2741.0 ,  1033.05367406 ,  1046.26292581 ,  301.58915682 ,  36.4900688718 ,  9.89271317058 , 
2743.0 ,  10353.968578 ,  2330.25640769 ,  1481.03175913 ,  188.351323769 ,  10.8536504894 , 
2849.0 ,  8923.25300678 ,  2836.62909924 ,  1998.80374708 ,  236.699676467 ,  16.9281011115 , 
2853.0 ,  296.626319406 ,  183.080294007 ,  163.224039617 ,  27.5297107754 ,  3.09968195112 , 
2856.0 ,  2609.05286828 ,  850.430728914 ,  322.732323849 ,  269.776978775 ,  16.5392434494 , 
2859.0 ,  1055.19595255 ,  980.339597148 ,  295.345243226 ,  36.2035082444 ,  9.8150179844 , 
2862.0 ,  11046.1637525 ,  2386.62967675 ,  1565.76441382 ,  207.796409967 ,  10.450665484 , 
2968.0 ,  8599.28128199 ,  2805.9019794 ,  2046.70193373 ,  237.10044122 ,  15.5010342319 , 
2972.0 ,  278.245906394 ,  183.823086154 ,  167.020390557 ,  27.8161934497 ,  3.12912584985 , 
2975.0 ,  3040.38554724 ,  866.206028663 ,  360.398942285 ,  278.616478896 ,  17.0530027089 , 
2978.0 ,  968.08801392 ,  813.279747178 ,  262.213618667 ,  33.8555736784 ,  9.41759244146 , 
2981.0 ,  10543.1465324 ,  2281.47879371 ,  1580.05397647 ,  205.557672066 ,  10.118861185 , 
3188.0 ,  7386.70719581 ,  2473.42686834 ,  1833.98079984 ,  210.824631314 ,  13.432640192 , 
3193.0 ,  232.860345493 ,  167.113437777 ,  156.68203563 ,  25.5445110999 ,  3.07070943253 , 
3197.0 ,  3091.36212482 ,  783.756021751 ,  367.131544883 ,  255.038891119 ,  16.6319255479 , 
3201.0 ,  828.279816217 ,  601.623413298 ,  215.591963113 ,  30.4889803763 ,  8.77907290637 , 
3204.0 ,  8944.51701387 ,  1993.53250214 ,  1439.40934778 ,  182.5070045 ,  9.58759825001 , 
3309.0 ,  5947.8163792 ,  2052.45451504 ,  1581.6888181 ,  165.006821956 ,  11.8758345245 , 
3314.0 ,  176.075224552 ,  138.315024272 ,  134.540262815 ,  21.013133891 ,  2.98511227044 , 
3317.0 ,  2783.50673066 ,  634.41381597 ,  344.565393728 ,  207.994484891 ,  15.3121766042 , 
3321.0 ,  703.163705081 ,  403.73152209 ,  165.975616662 ,  26.4048829427 ,  7.96772713263 , 
3325.0 ,  6855.63230283 ,  1643.80099815 ,  1240.45530509 ,  144.248163697 ,  9.37218381199 , 
3431.0 ,  4605.09792783 ,  1571.15223802 ,  1194.94925286 ,  113.682637084 ,  9.80329176769 , 
3436.0 ,  122.536688589 ,  106.194847893 ,  105.482303637 ,  15.9459028979 ,  2.89017271974 , 
3439.0 ,  2178.86863977 ,  452.824690389 ,  292.616891596 ,  151.018058113 ,  13.5520213241 , 
3443.0 ,  614.536336546 ,  265.009182709 ,  120.97356748 ,  22.6897859233 ,  6.9963028318 , 
3445.0 ,  4728.41566744 ,  1273.41979789 ,  954.227093314 ,  103.084232673 ,  8.43488286155 , 
3551.0 ,  3583.19589457 ,  1177.75490745 ,  860.126041151 ,  72.3896538652 ,  8.37392387236 , 
3555.0 ,  84.8521611508 ,  77.1736351812 ,  76.9210594355 ,  11.7189600668 ,  2.84906316619 , 
3558.0 ,  1513.67362243 ,  290.30735318 ,  228.951368212 ,  100.142847417 ,  11.7860093162 , 
3561.0 ,  584.207768094 ,  194.666912215 ,  92.6334727186 ,  19.8983237089 ,  5.90897893222 , 
3565.0 ,  3104.56016066 ,  974.12051373 ,  694.045726765 ,  69.5114512158 ,  7.68947612432 , 
3672.0 ,  3083.26421204 ,  920.949510331 ,  556.62180301 ,  49.3211058718 ,  7.71595153156 , 
3676.0 ,  64.1940591091 ,  58.5847666031 ,  52.5593550078 ,  9.01844614348 ,  2.89974563907 , 
3679.0 ,  935.753933914 ,  175.166446586 ,  167.778054393 ,  64.8725092986 ,  10.4421533114 , 
3684.0 ,  569.434537335 ,  177.157387203 ,  73.8002074561 ,  18.6413241718 ,  4.99060774167 , 
3687.0 ,  2087.51484592 ,  776.040563681 ,  457.169720063 ,  51.4031344243 ,  7.66658249791 , 
3792.0 ,  2762.2121515 ,  781.646174348 ,  378.543011764 ,  43.7829673719 ,  8.09079785381 , 
3796.0 ,  56.8671087314 ,  48.2344508206 ,  36.1892312092 ,  7.73193521428 ,  3.05921675282 , 
3799.0 ,  564.588999727 ,  114.287902987 ,  122.063540085 ,  46.9468288632 ,  9.70016768065 , 
3802.0 ,  525.259303045 ,  175.897371249 ,  68.3195554961 ,  19.3780766461 ,  4.3953383898 , 
3805.0 ,  1642.35849477 ,  653.091703574 ,  315.432418334 ,  46.6874911854 ,  8.44479112507 , 
3910.0 ,  2605.01894805 ,  751.164818702 ,  262.334181915 ,  38.4720219491 ,  6.4847336902 , 
3915.0 ,  54.3300158005 ,  47.3217061913 ,  26.2209652275 ,  7.43314653559 ,  3.18838140763 , 
3918.0 ,  392.974027019 ,  99.1530922056 ,  96.1599670443 ,  42.2724336603 ,  9.50063691192 , 
3923.0 ,  460.89760975 ,  176.922949173 ,  64.8991543869 ,  18.9518372408 ,  3.99851405116 , 
3925.0 ,  1407.28320289 ,  603.214972154 ,  215.12253374 ,  39.3071975764 ,  6.91910018594 , 
4028.0 ,  2305.50426053 ,  757.394444502 ,  211.146666273 ,  42.4344568196 ,  6.88723711229 , 
4033.0 ,  52.0481374675 ,  48.0651762548 ,  20.7532956606 ,  7.2641820506 ,  3.34702548394 , 
4037.0 ,  330.259331375 ,  103.807665364 ,  86.1649225529 ,  42.1597740808 ,  9.61838015489 , 
4041.0 ,  357.085271334 ,  168.818272371 ,  60.1351504811 ,  19.4669338214 ,  3.89175053283 , 
4044.0 ,  1327.57511893 ,  587.701426433 ,  172.845370191 ,  41.2107611003 ,  7.556692565 , 
4150.0 ,  2146.78077295 ,  739.442444179 ,  188.195665933 ,  45.8813070487 ,  7.07862236962 , 
4154.0 ,  50.2862875284 ,  47.8322375241 ,  16.8829462453 ,  7.00528143289 ,  3.43114340868 , 
4158.0 ,  327.162677713 ,  119.497251607 ,  84.9549843168 ,  44.4810505641 ,  9.59146654177 , 
4162.0 ,  267.410918443 ,  149.471437647 ,  56.0128951773 ,  19.3715077003 ,  4.0069601513 , 
4165.0 ,  1349.73640118 ,  560.496607894 ,  149.370098013 ,  42.3450091592 ,  7.94831178509 , 
4272.0 ,  1705.10387903 ,  666.139198213 ,  153.807612214 ,  44.152262993 ,  6.70534604306 , 
4276.0 ,  43.9280749471 ,  44.0199303329 ,  13.2130687419 ,  6.46717636825 ,  3.44050200668 , 
4278.0 ,  313.406907981 ,  123.886238567 ,  78.355364235 ,  45.3123136928 ,  9.30057993798 , 
4283.0 ,  202.202304696 ,  123.877374716 ,  49.4018575403 ,  18.8352799791 ,  4.27112145152 , 
4287.0 ,  1148.56652779 ,  485.506257358 ,  121.890288117 ,  39.8559441926 ,  7.89638123419 , 
4394.0 ,  1414.95251724 ,  550.613422703 ,  118.121725076 ,  39.4013042407 ,  6.5098847004 , 
4398.0 ,  37.7088032864 ,  37.0857254342 ,  10.3362987718 ,  5.55195595938 ,  3.32752626365 , 
4401.0 ,  280.17049658 ,  118.1713914 ,  72.2090045266 ,  42.9330103385 ,  8.77517694613 , 
4406.0 ,  174.070312298 ,  100.166858631 ,  43.8622517026 ,  18.1789754767 ,  4.65267398303 , 
4408.0 ,  1015.54695074 ,  384.217666472 ,  94.124238545 ,  34.0700891926 ,  7.53403322867 , 
4512.0 ,  1037.25137969 ,  416.251574836 ,  86.0207244294 ,  36.095372756 ,  6.81066162777 , 
4517.0 ,  30.5641095373 ,  28.6155773413 ,  8.57249970993 ,  4.70558993157 ,  3.12467041616 , 
4520.0 ,  226.756345746 ,  102.420694899 ,  61.3929622698 ,  38.9652435003 ,  8.51216415299 , 
4525.0 ,  158.529852991 ,  77.1261008384 ,  37.1050288159 ,  16.9602903354 ,  4.90819137056 , 
4528.0 ,  779.20111411 ,  275.640687886 ,  69.2300611423 ,  29.4990375431 ,  7.42067605324 , 
4632.0 ,  722.886418842 ,  287.402289498 ,  66.8425621133 ,  35.3542241164 ,  7.31820002339 , 
4638.0 ,  26.1096903118 ,  20.9002401386 ,  8.98143938667 ,  4.26479122125 ,  2.89994483851 , 
4640.0 ,  167.488461217 ,  81.9510718134 ,  50.9634196716 ,  35.8485241972 ,  9.35423458251 , 
4645.0 ,  153.198641412 ,  59.9361676194 ,  36.4176462816 ,  17.6859017476 ,  5.23990464289 , 
4649.0 ,  575.552310505 ,  183.52995166 ,  58.0380079964 ,  28.0616898974 ,  7.56064908927 , 
4755.0 ,  479.404333955 ,  200.957718314 ,  62.2547578706 ,  38.6127781817 ,  8.00325385766 , 
4760.0 ,  25.8663507337 ,  15.3043121622 ,  11.0103903159 ,  4.39889733116 ,  2.66809287482 , 
4763.0 ,  121.235220894 ,  63.562826796 ,  43.6591109734 ,  34.8205260341 ,  11.917156229 , 
4767.0 ,  150.156167693 ,  49.708988954 ,  37.3808094098 ,  19.142350531 ,  5.32940485327 , 
4770.0 ,  380.84396009 ,  119.705242046 ,  50.6578469266 ,  30.1069790974 ,  7.79623347988 , 
4875.0 ,  328.307360123 ,  143.582420162 ,  76.4977960481 ,  43.8166571948 ,  8.77525274559 , 
4879.0 ,  30.8157752584 ,  12.2172712686 ,  15.4060695067 ,  5.14194150382 ,  2.49605544063 , 
4883.0 ,  99.7705581616 ,  52.4884449033 ,  40.2127279909 ,  37.025808301 ,  16.1139813677 , 
4889.0 ,  159.048911493 ,  44.428790062 ,  45.8462577656 ,  22.1596816311 ,  5.453572004 , 
4892.0 ,  255.61988792 ,  85.6885962627 ,  61.7655559366 ,  33.5784996323 ,  7.97451701215 , 
4997.0 ,  284.244121469 ,  115.150222306 ,  122.992574949 ,  50.7657793203 ,  9.52750762643 , 
5002.0 ,  41.5807406723 ,  10.9360333947 ,  22.0719674848 ,  6.51580009088 ,  2.42710526178 , 
5006.0 ,  105.116988431 ,  49.1437478712 ,  41.5453930328 ,  41.9542466858 ,  21.1900370246 , 
5010.0 ,  182.268033219 ,  45.4578937926 ,  61.2260435644 ,  26.1824620124 ,  5.70969130231 , 
5012.0 ,  197.40137691 ,  76.6690510872 ,  87.2727127326 ,  40.5557858957 ,  8.53832714437 , 
5117.0 ,  326.958744217 ,  100.4475314 ,  197.450336383 ,  57.3276890162 ,  10.2572759374 , 
5122.0 ,  55.4029439892 ,  10.319496971 ,  30.7818989593 ,  8.21406174616 ,  2.45445200609 , 
5125.0 ,  131.140118099 ,  52.4641816433 ,  46.1140839744 ,  47.8204749275 ,  26.2191165003 , 
5129.0 ,  212.299874357 ,  50.5622050925 ,  82.4667963565 ,  29.7093473641 ,  6.24247048222 , 
5132.0 ,  198.366459619 ,  77.1060523548 ,  138.350708202 ,  46.4383074403 ,  9.02026894501 , 
5237.0 ,  434.663531237 ,  93.0155971735 ,  297.881717914 ,  60.7330665055 ,  10.8422152602 , 
5241.0 ,  69.9605635388 ,  9.66149746229 ,  40.0149133915 ,  9.74012055769 ,  2.56142467853 , 
5244.0 ,  166.402887304 ,  57.5104692188 ,  51.5400061359 ,  52.1345608319 ,  30.4232155102 , 
5247.0 ,  241.544958751 ,  56.3716966239 ,  106.31816352 ,  31.8469354132 ,  7.07524225703 , 
5250.0 ,  235.486023228 ,  81.4376089815 ,  202.543198059 ,  49.3469267723 ,  9.20842452383 , 
5354.0 ,  572.723014069 ,  88.725440329 ,  399.097603475 ,  61.2704596547 ,  11.2673751676 , 
5358.0 ,  79.2088345206 ,  9.19520363275 ,  48.0972362461 ,  10.9294523115 ,  2.75742034897 , 
5361.0 ,  200.335926669 ,  64.9571409766 ,  56.8243964801 ,  54.118671045 ,  33.4125891776 , 
5364.0 ,  262.859423411 ,  63.3249341581 ,  126.535227457 ,  32.3696232105 ,  8.09632190173 , 
5367.0 ,  279.875693386 ,  91.4075759336 ,  276.151870558 ,  49.4741341475 ,  9.13516994137 , 
5473.0 ,  646.889360761 ,  91.2777202415 ,  478.923717978 ,  59.0525095014 ,  11.3354448149 , 
5477.0 ,  81.1908955429 ,  9.32685199635 ,  52.8186128183 ,  11.4746629051 ,  2.9896395089 , 
5480.0 ,  223.072573641 ,  75.9793505781 ,  60.5280622119 ,  53.7195652053 ,  34.9592786912 , 
5483.0 ,  263.974311864 ,  69.6251009661 ,  137.379074355 ,  31.2403681212 ,  8.92779102531 , 
5486.0 ,  312.286767898 ,  104.968771777 ,  335.67832042 ,  47.0749519197 ,  8.68778455773 , 
5591.0 ,  683.566274645 ,  91.314244438 ,  502.875236037 ,  53.0825256648 ,  10.593514207 , 
5596.0 ,  74.8912179802 ,  10.4491500442 ,  52.8067480621 ,  11.1629853684 ,  3.20565636598 , 
5599.0 ,  225.05053587 ,  91.3667613388 ,  63.4519154793 ,  51.5842913845 ,  35.032379782 , 
5604.0 ,  254.272870401 ,  74.4678669019 ,  135.188671165 ,  28.693650248 ,  9.15774709867 , 
5606.0 ,  328.488178859 ,  118.26634697 ,  361.427504978 ,  42.0472719866 ,  7.8421399079 , 
5711.0 ,  626.304326486 ,  97.2472844101 ,  470.150695451 ,  45.4179948144 ,  9.48858334267 , 
5716.0 ,  62.8163299659 ,  12.0005534628 ,  48.1304167369 ,  10.1976487903 ,  3.37341425435 , 
5719.0 ,  207.038865069 ,  109.840546234 ,  64.9094213154 ,  48.1350011808 ,  33.6614204275 , 
5722.0 ,  231.539180985 ,  75.6075478878 ,  119.760448094 ,  25.2516332577 ,  8.57698212278 , 
5724.0 ,  322.521171841 ,  127.41076065 ,  344.362057074 ,  35.6203539318 ,  6.80878861317 , 
5830.0 ,  626.304326486 ,  97.2472844101 ,  470.150695451 ,  45.4179948144 ,  9.48858334267 , 
5834.0 ,  62.8163299659 ,  12.0005534628 ,  48.1304167369 ,  10.1976487903 ,  3.37341425435 , 
5837.0 ,  207.038865069 ,  109.840546234 ,  64.9094213154 ,  48.1350011808 ,  33.6614204275 , 
5839.0 ,  231.539180985 ,  75.6075478878 ,  119.760448094 ,  25.2516332577 ,  8.57698212278 , 
5842.0 ,  322.521171841 ,  127.41076065 ,  344.362057074 ,  35.6203539318 ,  6.80878861317 , 
5948.0 ,  363.606720188 ,  98.4767943296 ,  279.296475365 ,  29.8795948829 ,  6.78703245953 , 
5956.0 ,  32.6846262758 ,  15.140409816 ,  31.7058544351 ,  7.96832114621 ,  3.47769518576 , 
5960.0 ,  134.003413124 ,  135.98322424 ,  62.6162652424 ,  39.6403947637 ,  26.8695991374 , 
5964.0 ,  153.252549913 ,  66.7064975566 ,  67.0812358472 ,  17.2966603721 ,  5.6322708448 , 
5967.0 ,  248.490010735 ,  121.001240209 ,  212.344742559 ,  22.5956577116 ,  4.90377575857 , 
6072.0 ,  363.606720188 ,  98.4767943296 ,  279.296475365 ,  29.8795948829 ,  6.78703245953 , 
6076.0 ,  32.6846262758 ,  15.140409816 ,  31.7058544351 ,  7.96832114621 ,  3.47769518576 , 
6080.0 ,  134.003413124 ,  135.98322424 ,  62.6162652424 ,  39.6403947637 ,  26.8695991374 , 
6084.0 ,  153.252549913 ,  66.7064975566 ,  67.0812358472 ,  17.2966603721 ,  5.6322708448 , 
6087.0 ,  248.490010735 ,  121.001240209 ,  212.344742559 ,  22.5956577116 ,  4.90377575857 , 
6192.0 ,  218.843594885 ,  88.5297529858 ,  176.818219721 ,  23.4911025431 ,  5.77300594998 , 
6197.0 ,  21.686422796 ,  15.2032339138 ,  24.8915592009 ,  7.68507839207 ,  3.42126393273 , 
6200.0 ,  99.6792440843 ,  134.368661715 ,  59.0978180306 ,  35.2010513048 ,  22.2103635388 , 
6204.0 ,  116.172051063 ,  56.6653851654 ,  43.4079410499 ,  13.7835309959 ,  4.05689137007 , 
